call_id,is_repeat_call,parent_call_id,call_date,call_type,call_subreason,scenario,experiment_condition,customer_id,account_id,rep_id,rep_name,site,queue_name,department,agent_tenure_months,agent_strain_tier,agent_qa_score,agent_aht_secs_base,friction_tier,aht_secs,rep_gaming_propensity,rep_compliance_risk,rep_policy_skill,rep_burnout_level,rep_calls_handled,rep_dar_running_mean,rep_dov_running_mean,rep_trust_accumulated,imei_mismatch_flag,nrf_generated_flag,promo_override_post_call,line_added_no_usage_flag,line_added_same_day_store,rep_aware_gaming,true_resolution,resolution_flag,repeat_contact_30d,repeat_contact_31_60d,escalation_flag,credit_applied,credit_amount,credit_type,credit_authorized,customer_tenure_months,customer_monthly_charges,customer_lines,customer_churn_risk,customer_churn_risk_effective,customer_trust_baseline,customer_patience,customer_is_churned
CALL-0007338,1,CALL-0007337,2025-07-11,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0006743,A0006743,REP00121,Adam Ruiz,NovaWireless,General Support,Call Center,29,medium,0.5883,549.59,normal,737,0.0,0.0,0.4249,0.5521,32,1.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,True,True,7.18,service_credit,True,10,34.87,1,0.101899,0.137564,70.448343,0.090925,0
CALL-0007339,1,CALL-0007337,2025-07-20,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0006743,A0006743,REP00094,Penelope Stewart,NovaWireless,General Support,Call Center,36,medium,0.6662,524.38,high,807,0.0,0.0,0.576,0.4649,23,1.0,0.0,0.0,True,False,False,False,False,False,False,True,True,False,True,True,5.06,service_credit,True,10,34.87,1,0.101899,0.137564,70.40834299999999,0.090925,0
CALL-0007340,0,,2025-07-20,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0000752,A0000752,REP00089,Laura Davis,NovaWireless,General Support,Call Center,42,low,0.6126,515.86,low,396,0.0,0.0,0.4723,0.316,30,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,19.51,bandaid,True,3,109.96,1,0.186513,0.335723,70.452173,0.329693,0
CALL-0007341,1,CALL-0007340,2025-07-24,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0000752,A0000752,REP00224,Jayden Gupta,NovaWireless,General Support,Call Center,42,medium,0.6091,537.65,high,549,0.0,0.0,0.4726,0.4689,37,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,True,False,True,11.57,bandaid,True,3,109.96,1,0.186513,0.335723,70.312173,0.329693,0
CALL-0007342,0,,2025-07-23,Device Issue,,gamed_metric,goodhart_burnout_bleed,C0007377,A0007377,REP00074,Diana Reed,NovaWireless,General Support,Call Center,42,medium,0.6087,498.74,normal,445,0.0,0.0,0.4643,0.5292,30,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,0.0,none,True,11,46.85,2,0.256751,0.320939,72.10942800000001,0.740349,0
CALL-0007343,1,CALL-0007342,2025-07-18,Payment Arrangement,,gamed_metric,goodhart_burnout_bleed,C0007377,A0007377,REP00105,Gabriella Allen,NovaWireless,General Support,Call Center,39,medium,0.6541,540.08,high,533,0.0,0.0,0.5563,0.4525,29,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,False,0.0,none,True,11,46.85,2,0.256751,0.320939,72.02942800000001,0.740349,0
CALL-0007344,0,,2025-07-13,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0009629,A0009629,REP00005,Alexander Anderson,NovaWireless,General Support,Call Center,49,medium,0.6544,516.93,peak,1116,0.0,0.0,0.5506,0.5295,22,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,6.65,service_credit,True,63,74.41,1,0.265422,0.35832,39.850495,0.65757,0
CALL-0007345,1,CALL-0007344,2025-07-18,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0009629,A0009629,REP00117,Andre Rivera,NovaWireless,General Support,Call Center,28,medium,0.6627,526.36,high,870,0.0,0.0,0.5773,0.5606,33,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,5.14,service_credit,True,63,74.41,1,0.265422,0.35832,39.810495,0.65757,0
CALL-0007346,0,,2025-07-01,Billing Dispute,,clean,goodhart_burnout_bleed,C0007852,A0007852,REP00105,Gabriella Allen,NovaWireless,General Support,Call Center,39,medium,0.6541,540.08,low,469,0.0,0.0,0.5572,0.452,30,1.0,0.0,0.0,False,False,False,False,False,False,True,True,True,False,False,True,12.75,courtesy,True,43,91.03,5,0.361852,0.361852,61.228772,0.339534,1
CALL-0007347,1,CALL-0007346,2025-07-14,Network Coverage,,clean,goodhart_burnout_bleed,C0007852,A0007852,REP00010,Jace James,NovaWireless,General Support,Call Center,24,medium,0.5432,494.07,peak,549,0.0,0.0,0.3384,0.5658,36,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,43,91.03,5,0.361852,0.361852,61.228772,0.339534,1
CALL-0007348,0,,2025-07-07,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0006290,A0006290,REP00063,Jeremiah Allen,NovaWireless,General Support,Call Center,37,medium,0.6701,570.45,high,475,0.0,0.0,0.5816,0.3999,20,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,True,False,0.0,none,True,54,54.27,3,0.227434,0.284293,77.860557,0.619808,1
CALL-0007349,0,,2025-07-11,Device Issue,,clean,goodhart_burnout_bleed,C0003440,A0003440,REP00152,Claire Parker,NovaWireless,General Support,Call Center,34,low,0.7233,534.73,normal,549,0.0,0.0,0.6956,0.515,25,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,25,78.25,0,0.482998,0.482998,67.062046,0.715064,1
CALL-0007350,0,,2025-07-27,International/Roaming,,clean,goodhart_burnout_bleed,C0007969,A0007969,REP00121,Adam Ruiz,NovaWireless,General Support,Call Center,29,medium,0.5883,549.59,normal,562,0.0,0.0,0.4261,0.5516,33,1.0,0.0,0.0,False,False,False,False,False,False,True,False,True,False,False,False,0.0,none,True,3,42.77,1,0.404691,0.404691,83.617423,0.330168,0
CALL-0007351,1,CALL-0007350,2025-07-01,Network Coverage,,clean,goodhart_burnout_bleed,C0007969,A0007969,REP00053,Alexander Wilson,NovaWireless,General Support,Call Center,39,low,0.68,478.06,low,348,0.0,0.0,0.6178,0.3797,40,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,3,42.77,1,0.404691,0.404691,83.617423,0.330168,0
CALL-0007352,0,,2025-07-08,Promotion Inquiry,,gamed_metric,goodhart_burnout_bleed,C0005301,A0005301,REP00189,Alex Martin,NovaWireless,General Support,Call Center,36,medium,0.5819,586.31,normal,577,0.0,0.0,0.4131,0.5287,33,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,True,False,False,0.0,none,True,25,75.25,1,0.343167,0.428959,84.689311,0.581963,0
CALL-0007353,1,CALL-0007352,2025-07-07,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0005301,A0005301,REP00154,Aiden Hall,NovaWireless,General Support,Call Center,31,medium,0.594,598.07,low,536,0.0,0.0,0.4286,0.5789,25,1.0,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,0.0,none,True,25,75.25,1,0.343167,0.428959,84.609311,0.581963,0
CALL-0007354,0,,2025-07-24,Network Coverage,,clean,goodhart_burnout_bleed,C0005321,A0005321,REP00061,Matthew Shah,NovaWireless,General Support,Call Center,22,medium,0.7021,559.04,normal,589,0.0,0.0,0.649,0.5131,21,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,8,87.92,4,0.326692,0.326692,98.0,0.464108,1
CALL-0007355,0,,2025-07-15,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0006618,A0006618,REP00196,Carlos Chang,NovaWireless,General Support,Call Center,38,medium,0.7753,533.02,low,547,0.0,0.0,0.8057,0.5333,32,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,58,105.57,2,0.239266,0.215339,69.471484,0.55947,0
CALL-0007356,0,,2025-07-03,Billing Dispute,,unresolvable_clean,goodhart_burnout_bleed,C0004563,A0004563,REP00244,Adrian King,NovaWireless,General Support,Call Center,32,medium,0.5384,556.73,normal,684,0.0,0.0,0.322,0.5094,31,1.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,False,True,23.59,service_credit,True,11,74.26,1,0.154337,0.216072,70.374326,0.540286,0
CALL-0007357,1,CALL-0007356,2025-07-27,Device Issue,,unresolvable_clean,goodhart_burnout_bleed,C0004563,A0004563,REP00150,Alana Khan,NovaWireless,General Support,Call Center,28,medium,0.6605,589.02,low,590,0.0,0.0,0.5598,0.6163,18,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,True,True,20.22,service_credit,True,11,74.26,1,0.154337,0.216072,70.324326,0.540286,0
CALL-0007358,0,,2025-07-23,Billing Dispute,,clean,goodhart_burnout_bleed,C0009739,A0009739,REP00039,Mason Garcia,NovaWireless,General Support,Call Center,18,low,0.6213,544.26,normal,473,0.0,0.0,0.488,0.3549,28,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,28,50.16,1,0.243871,0.243871,63.071958,0.54713,0
CALL-0007359,0,,2025-07-22,Network Coverage,,clean,goodhart_burnout_bleed,C0000777,A0000777,REP00225,Brittany Hall,NovaWireless,General Support,Call Center,22,low,0.7173,570.2,low,451,0.0,0.0,0.6857,0.3439,29,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,34,63.55,1,0.274126,0.274126,83.808534,0.828069,1
CALL-0007360,0,,2025-07-07,Billing Dispute,,unresolvable_clean,goodhart_burnout_bleed,C0000795,A0000795,REP00039,Mason Garcia,NovaWireless,General Support,Call Center,18,low,0.6213,544.26,high,903,0.0,0.0,0.4891,0.3544,29,1.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,False,True,24.31,service_credit,True,1,25.49,0,0.178806,0.250328,70.145747,0.175049,0
CALL-0007361,1,CALL-0007360,2025-07-22,Network Coverage,,unresolvable_clean,goodhart_burnout_bleed,C0000795,A0000795,REP00092,Leo Davis,NovaWireless,General Support,Call Center,44,medium,0.7221,521.89,normal,546,0.0,0.0,0.695,0.3648,28,1.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,0.0,none,True,1,25.49,0,0.178806,0.250328,70.095747,0.175049,0
CALL-0007362,0,,2025-07-24,Network Coverage,,unresolvable_clean,goodhart_burnout_bleed,C0005212,A0005212,REP00150,Alana Khan,NovaWireless,General Support,Call Center,28,medium,0.6605,589.02,normal,924,0.0,0.0,0.5607,0.6158,19,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,22.93,service_credit,True,2,113.32,5,0.171023,0.239432,70.375135,0.5182,1
CALL-0007363,1,CALL-0007362,2025-07-30,Network Coverage,,unresolvable_clean,goodhart_burnout_bleed,C0005212,A0005212,REP00168,Carmen Stewart,NovaWireless,General Support,Call Center,23,medium,0.5787,534.71,low,621,0.0,0.0,0.4042,0.5839,31,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,True,21.76,service_credit,True,2,113.32,5,0.171023,0.239432,70.325135,0.5182,1
CALL-0007364,0,,2025-07-20,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0000050,A0000050,REP00158,James Ross,NovaWireless,General Support,Call Center,22,low,0.7179,524.18,low,413,0.0,0.0,0.6888,0.4131,32,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,False,0.0,none,True,8,77.24,2,0.307138,0.383923,73.104248,0.68909,0
CALL-0007365,1,CALL-0007364,2025-07-22,Promotion Inquiry,,gamed_metric,goodhart_burnout_bleed,C0000050,A0000050,REP00034,Lucy Singh,NovaWireless,General Support,Call Center,23,medium,0.5735,562.62,normal,418,0.0,0.0,0.3911,0.5225,29,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,True,False,False,0.0,none,True,8,77.24,2,0.307138,0.383923,73.024248,0.68909,0
CALL-0007366,0,,2025-07-28,Device Issue,,clean,goodhart_burnout_bleed,C0002833,A0002833,REP00152,Claire Parker,NovaWireless,General Support,Call Center,34,low,0.7233,534.73,normal,617,0.0,0.0,0.6962,0.5145,26,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,12,28.68,5,0.122275,0.122275,69.817985,0.614002,0
CALL-0007367,0,,2025-07-18,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0008015,A0008015,REP00202,Joseph Cook,NovaWireless,General Support,Call Center,25,low,0.7595,503.99,low,414,0.0,0.0,0.7704,0.3988,25,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,0,116.15,2,0.263095,0.236786,62.300442,0.509664,1
CALL-0007368,0,,2025-07-17,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0009643,A0009643,REP00238,Amy Castillo,NovaWireless,General Support,Call Center,26,medium,0.6172,574.19,high,1076,0.0,0.0,0.4869,0.5364,35,1.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,True,True,9.98,service_credit,True,50,46.37,2,0.243213,0.328338,69.96012599999999,0.381134,0
CALL-0007369,1,CALL-0007368,2025-07-19,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0009643,A0009643,REP00205,Maya Scott,NovaWireless,General Support,Call Center,42,medium,0.6542,555.69,normal,1025,0.0,0.0,0.5618,0.5225,35,1.0,0.0,0.0,True,False,False,False,False,False,True,True,False,False,False,True,5.99,service_credit,True,50,46.37,2,0.243213,0.328338,69.92012599999998,0.381134,0
CALL-0007370,0,,2025-07-16,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0003853,A0003853,REP00245,Carter Gomez,NovaWireless,General Support,Call Center,36,medium,0.6911,523.62,low,632,0.0,0.0,0.6401,0.4554,40,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,True,5.58,service_credit,True,15,42.96,1,0.308287,0.416187,67.27474699999999,0.251378,0
CALL-0007371,0,,2025-07-15,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0006299,A0006299,REP00028,Gavin Thomas,NovaWireless,General Support,Call Center,23,medium,0.7037,563.42,normal,518,0.0,0.0,0.6606,0.6189,33,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,15.54,bandaid,True,2,44.48,1,0.179046,0.322283,71.240786,0.454084,0
CALL-0007372,1,CALL-0007371,2025-07-21,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0006299,A0006299,REP00129,Claire Price,NovaWireless,General Support,Call Center,25,medium,0.5751,575.7,high,751,0.0,0.0,0.4147,0.5186,46,1.0,0.0,0.0,False,False,False,False,False,True,False,True,True,True,True,True,14.22,bandaid,True,2,44.48,1,0.179046,0.322283,71.100786,0.454084,0
CALL-0007373,0,,2025-07-30,Billing Dispute,,clean,goodhart_burnout_bleed,C0009044,A0009044,REP00171,Anita Shah,NovaWireless,General Support,Call Center,40,medium,0.5934,553.97,normal,678,0.0,0.0,0.4273,0.4224,25,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,10.82,courtesy,True,29,41.78,2,0.367214,0.367214,72.675609,0.376286,1
CALL-0007374,0,,2025-07-07,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0005254,A0005254,REP00201,Alexa Murphy,NovaWireless,General Support,Call Center,38,medium,0.6597,533.08,low,761,0.0,0.0,0.5695,0.5388,31,1.0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,True,True,9.12,service_credit,True,38,44.69,2,0.145626,0.196595,78.067441,0.312672,0
CALL-0007375,0,,2025-07-13,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0006132,A0006132,REP00051,Jaden Rivera,NovaWireless,General Support,Call Center,32,low,0.7354,526.93,low,436,0.0,0.0,0.7289,0.4114,40,1.0,0.0,0.0,False,False,False,False,False,True,False,True,True,False,True,True,12.93,bandaid,True,34,112.31,1,0.13177,0.237186,69.43114,0.587216,1
CALL-0007376,1,CALL-0007375,2025-07-18,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0006132,A0006132,REP00060,Faith Hill,NovaWireless,General Support,Call Center,33,low,0.7107,491.75,normal,505,0.0,0.0,0.6755,0.261,34,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,True,False,True,18.34,bandaid,True,34,112.31,1,0.13177,0.237186,69.29114,0.587216,1
CALL-0007377,0,,2025-07-09,Network Coverage,,clean,goodhart_burnout_bleed,C0007162,A0007162,REP00017,Landon Turner,NovaWireless,General Support,Call Center,48,low,0.6113,556.31,normal,566,0.0,0.0,0.476,0.309,36,1.0,0.0,0.0,False,False,True,False,False,False,True,True,False,False,False,False,0.0,none,True,19,23.03,3,0.340186,0.340186,76.216957,0.849601,1
CALL-0007378,0,,2025-07-05,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0000726,A0000726,REP00236,Penelope Clark,NovaWireless,General Support,Call Center,30,low,0.688,574.16,peak,649,0.0,0.0,0.6265,0.4741,30,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,True,10.3,bandaid,True,11,69.63,5,0.278125,0.500625,76.41643,0.447422,0
CALL-0007379,1,CALL-0007378,2025-07-29,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0000726,A0000726,REP00111,Mia Murphy,NovaWireless,General Support,Call Center,44,medium,0.6487,516.17,low,348,0.0,0.0,0.5406,0.4174,24,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,True,17.82,bandaid,True,11,69.63,5,0.278125,0.500625,76.27643,0.447422,0
CALL-0007380,0,,2025-07-19,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0007234,A0007234,REP00186,Madison Peterson,NovaWireless,General Support,Call Center,20,medium,0.6563,594.52,peak,842,0.0,0.0,0.5617,0.6296,30,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,20,74.53,1,0.309586,0.309586,63.38235,0.443837,0
CALL-0007381,0,,2025-07-28,Billing Dispute,,clean,goodhart_burnout_bleed,C0008461,A0008461,REP00062,Tristan Brown,NovaWireless,General Support,Call Center,25,low,0.7008,487.39,low,412,0.0,0.0,0.6477,0.3481,23,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,14.76,courtesy,True,51,70.34,1,0.372135,0.372135,59.90782,0.473796,0
CALL-0007382,0,,2025-07-14,Network Coverage,,clean,goodhart_burnout_bleed,C0007610,A0007610,REP00166,Elijah Rodriguez,NovaWireless,General Support,Call Center,27,medium,0.5968,524.74,normal,444,0.0,0.0,0.4389,0.5188,29,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,True,False,0.0,none,True,52,26.65,3,0.341244,0.341244,73.984266,0.259765,0
CALL-0007383,0,,2025-07-04,Billing Dispute,,clean,goodhart_burnout_bleed,C0002375,A0002375,REP00168,Carmen Stewart,NovaWireless,General Support,Call Center,23,medium,0.5787,534.71,high,730,0.0,0.0,0.4054,0.5834,32,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,12.55,courtesy,True,14,42.16,1,0.170106,0.170106,74.942931,0.593821,0
CALL-0007384,0,,2025-07-12,Network Coverage,,clean,goodhart_burnout_bleed,C0009201,A0009201,REP00186,Madison Peterson,NovaWireless,General Support,Call Center,20,medium,0.6563,594.52,low,559,0.0,0.0,0.5625,0.6291,31,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,8,62.11,2,0.315222,0.315222,73.378881,0.892028,0
CALL-0007385,0,,2025-07-08,Payment Arrangement,,gamed_metric,goodhart_burnout_bleed,C0009591,A0009591,REP00071,Aaliyah Patel,NovaWireless,General Support,Call Center,34,low,0.6323,521.66,normal,434,0.0,0.0,0.5106,0.4124,28,1.0,0.0,0.0,False,False,True,False,False,False,False,True,False,True,False,False,0.0,none,True,36,94.95,2,0.272883,0.341104,75.010382,0.649745,0
CALL-0007386,1,CALL-0007385,2025-07-03,Billing Dispute,,gamed_metric,goodhart_burnout_bleed,C0009591,A0009591,REP00239,Hazel Price,NovaWireless,General Support,Call Center,41,low,0.7199,482.02,normal,473,0.0,0.0,0.6886,0.3628,25,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,False,0.0,none,True,36,94.95,2,0.272883,0.341104,74.93038200000001,0.649745,0
CALL-0007387,0,,2025-07-17,Billing Dispute,,unresolvable_clean,goodhart_burnout_bleed,C0007888,A0007888,REP00242,Derek Alvarez,NovaWireless,General Support,Call Center,30,medium,0.5707,540.86,high,967,0.0,0.0,0.3817,0.5929,26,1.0,0.0,0.0,False,False,False,False,False,False,False,True,True,True,False,True,20.27,service_credit,True,8,21.58,2,0.381786,0.5345,82.38301700000001,0.155719,1
CALL-0007388,1,CALL-0007387,2025-07-01,Promotion Inquiry,,unresolvable_clean,goodhart_burnout_bleed,C0007888,A0007888,REP00197,Jason Taylor,NovaWireless,General Support,Call Center,32,medium,0.6313,527.34,normal,600,0.0,0.0,0.5125,0.4812,32,1.0,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,20.24,service_credit,True,8,21.58,2,0.381786,0.5345,82.33301700000001,0.155719,1
CALL-0007389,1,CALL-0007387,2025-07-26,Payment Arrangement,,unresolvable_clean,goodhart_burnout_bleed,C0007888,A0007888,REP00118,Caleb Gupta,NovaWireless,General Support,Call Center,24,medium,0.7832,511.63,low,499,0.0,0.0,0.8215,0.5462,31,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,none,True,8,21.58,2,0.381786,0.5345,82.28301700000002,0.155719,1
CALL-0007390,0,,2025-07-30,Account Inquiry,,unresolvable_clean,goodhart_burnout_bleed,C0004516,A0004516,REP00238,Amy Castillo,NovaWireless,General Support,Call Center,26,medium,0.6172,574.19,normal,890,0.0,0.0,0.4879,0.5514,36,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,True,True,24.68,service_credit,True,7,42.82,3,0.368172,0.515441,73.321906,0.912112,0
